dataset name,url
San Jose Foreign-Born Residents by Place of Birth,/sanjosedata/san-jose-foreignborn-residents-by-place-of-birth
San Jose Jobs By Sector,/sanjosedata/san-jose-jobs-by-sector
Quarterly Average Apartment Rent,/sanjosedata/quarterly-average-apartment-rent
myDataSet,/wenchenkof2001/mydataset
imagedata1,/debraj1/imagedata1
ml100k-exp2,/andbrain/ml100kexp2
Election Pen,/aman1py/election-pen
Take home exam 1 roll- 201736034,/rakib2806/take-home-exam-1-roll-201736034
cantonesPorProvinciaEcuador,/daniel0ar/cantonesporprovinciaecuador
testdata,/mustafatozlu/testdata
SF Filers With Unpaid Late Filing Fees,/san-francisco/sf-filers-with-unpaid-late-filing-fees
World_Modern_Pentathlon_Championships,/mathurinache/world-modern-pentathlon-championships
cobacoba1,/ainunhilaliyyah/cobacoba1
sample_orig_mini,/anuragtr/sample-orig-mini
student ,/omkarnarayanbhal/student
test_set,/joaomatos/test-set
oecd-pisa-test-scores-for-selected-countries,/valchovalev/oecdpisatestscoresforselectedcountries
pt23dataset,/realvafaei/pt23dataset
output,/ovsrohtih/output
test output,/kendrickrex/test-output
Titanic,/avinashanand/dataset2
Exchange rate,/suchi96/exchange-rate
Oakland Equal Access Accommodations,/cityofoakland/oakland-equal-access-accommodations
Games Played on YouTube,/mathurinache/gamesplayedonyoutube
International_rankings_of_Guatemala,/mathurinache/international-rankings-of-guatemala
salamsalamsalam,/jafarib/salamsalamsalam
UNESCO International Days,/diannathor/unesco-international-days
sample_pred_mini_2,/anuragtr/sample-pred-mini-2
TitanicEjemplo,/joelcasas/titanicejemplo
Enquête Budgétaire 2015,/epiphanie/enqute-budgtaire-2015
Assignment3,/jordanv1232/assignment3
Determinants of Economic Growth,/tirthankar2021/determinants-of-economic-growth
Health Index India,/dineshawk86/health-index-india
List_of_European_countries_by_population,/mathurinache/list-of-european-countries-by-population
tunisian-population,/dhafer/tunisianpopulation
dataone111,/yogeshishi12/dataone111
Workers_train.csv,/byelkovan/workers-traincsv
6-Month Treasury Bill Minus Federal Funds Rate,/stlouisfed/6-month-treasury-bill-minus-federal-funds-rate
India Foreign Exchange Reserves 1990 to 2021,/kamprasin/india-foreign-exchange-reserves-1990-to-2021
Oakland Fire Station Locations,/cityofoakland/oakland-fire-station-locations
Bachelor's Degree or Higher Time Series Data,/census/bachelor's-degree-or-higher-time-series-data
List_of_countries_by_garlic_production,/mathurinache/list-of-countries-by-garlic-production
ICC_Test_Championship,/mathurinache/icc-test-championship
List_of_countries_by_consultation_on_rule-making,/mathurinache/list-of-countries-by-consultation-on-rule-making
Earthquake Data in Nepal of year 2019,/bibekdas/earthquake-data-in-nepal-of-year-2019
test data,/rezan1990/test-data
List_of_countries_by_tariff_rate,/mathurinache/list-of-countries-by-tariff-rate
Global_Competitiveness_Report,/mathurinache/global-competitiveness-report
bbc news data ,/lalithakancharla/bbc-news-data
Los Angeles Stormwater Capture Data,/cityofLA/los-angeles-stormwater-capture-data
ABC123,/sunshine1204/abc123
List_of_countries_by_diamond_exports,/mathurinache/list-of-countries-by-diamond-exports
World Countries Dataset,/wingeddevil/list-of-all-countries-inthe-world
customers_from_social_networking_ad,/sanamps/customers-from-social-networking-ad
datasetku,/putamalia/datasetku
MRT_TH,/pinghuskar/mrt-th
loantestdata,/rishabh9621/loantestdata
Districts List of Pakistan,/imranqamer/districts-list-of-pakistan
Ecological Risk Assessment Framework (ERAF) 2,/gopalmahadevan/ecological-risk-assessment-framework-eraf-2
Sunburned Dataset,/joestw/sunburned-dataset
List_of_countries_by_number_of_Internet_hosts,/mathurinache/list-of-countries-by-number-of-internet-hosts
List_of_World_Championships_medalists_in_archery,/mathurinache/list-of-world-championships-medalists-in-archery
List_of_countries_by_dependency_ratio,/mathurinache/list-of-countries-by-dependency-ratio
The World’s Most Valuable Cash Crop,/valchovalev/the-worlds-most-valuable-cash-crop
Fake Mangoes in India,/johnyparsons/fake-mangoes-in-india
The motor trend cars data set,/amanamaniyassouwe/mtcars
BloodTypeCountryDistributions,/gregnetols/bloodtypecountrydistributions
COVID Death Rates,/sharonspaulding/covid-death-rates
loans2,/joseevandro/loans2
Things_to_do,/tracyporter/things-to-do
Espérance de vie à la naissance des femmes,/jannadimakrem/esprance-de-vie-la-naissance-des-femmes
Evelynn,/stabley/evelynn
Life Expectancy,/nadiamokhireva/life-expectancy
dataset for stackoverflow question,/forceyash/dataset-for-stackoverflow-question
Fake Mangoes,/prakash218/fake-mangoes
New Car Avg Finance Rate at Auto Finance Companies,/federalreserve/new-car-avg-finance-rate-at-auto-finance-companies
Avg Maturity of New Car Loans at Finance Companies,/federalreserve/avg-maturity-of-new-car-loans-at-finance-companies
Key_click_time,/maniceet/key-click-time
Mortgage Debt Service Payments (Percent),/federalreserve/mortgage-debt-service-payments-percent
Consumer Debt Service Payments (Percent),/federalreserve/consumer-debt-service-payments-percent
payment-cond,/borisaav/paymentcond
keywordtrend,/hendrikkurniawan/keywordtrend
AND OR XOR,/jonathanrdl/xor-dataset
Houses Sold by Type of Financing,/hud/houses-sold-by-type-of-financing
coal-reserves-by-type,/valchovalev/coalreservesbytype
Cleaned VA Sheep Livestock Data,/rtatman/cleaned-va-sheep-livestock-data
Global_Peace_Index,/mathurinache/global-peace-index
cold_chain,/komalpagere/cold-chain
Star dataset to predict star types,/fernandarevollar/star-dataset-to-predict-star-types
element concentration in various types of water,/ravikumar333/element-concentration-in-various-types-of-water
Credit Card Transaction,/williamantony3/credit-card-transaction
Heart Disease,/rashigupta29/heart-disease
age-category-classification,/praveenbhandari/agecategoryclassification
Cr7 international season wise,/jayeshshaw/cr7-international-season-wise
Car Mileage,/zufelt/car-mileage
Heights And Weights (Linear Regression) Python,/nishthabhushan/heights-and-weights-linear-regression-python
List_of_countries_by_labour_force,/mathurinache/list-of-countries-by-labour-force
Movies,/karanmehra/movies
Pakistan Exchange Rates (1970 - 2021),/thedataperson/pakistan-exchange-rates-1970-2021
ground_water_quality_bihar-2013,/kgauravhero/ground-water-quality-bihar2013
Africa Beef Production,/spotbox/africa-beef-production
Cricket Score Card of Teams in 5 Innings,/maheshsaini/cricket-score-card-of-teams-in-5-innings
Cobar Ore,/ukveteran/cobar-ore
IrisData,/faizaanwani/irisdata
cowsnumbers,/canzca/cowsnumbers
Bravos Top Chef 2020 All Stars Past Results,/kimberlykallen/bravos-top-chef-2020-all-stars-past-results
Coronavirus_COVID_24022020,/parasbajaj/coronavirus-covid-24022020
Delay in AIDS Reporting in England and Wales ,/ukveteran/delay-in-aids-reporting-in-england-and-wales
Mariage-divorce,/nagatimanel/mariagedivorce
Judo_at_the_Summer_Olympics,/mathurinache/judo-at-the-summer-olympics
30-Year FHA Mortgage Rate: Secondary Market,/hud/30-year-fha-mortgage-rate-secondary-market
List_of_development_aid_country_donors,/mathurinache/list-of-development-aid-country-donors
FIFA_Beach_Soccer_World_Cup,/mathurinache/fifa-beach-soccer-world-cup
Titanic,/juhee138/titanic
Dataset TP3-AED (MEM - FCEN 2018),/gonzalobb/tp3-aed
dd5_crosstabs,/darryldias/dd5-crosstabs
testvijaytest,/vijaykumar9test/testvijaytest
MULTI_LIN_REG,/ayhanozturk/multi-lin-reg
guinean-elections,/seriadiallo1/guinean-elections
San Diego COVID-19 Case Count,/idarerick/san-diego-covid19-case-count
Status,/waageesh/status
especies,/ldvillamarint/especies
iris-dataset,/mikegor/irisdataset
mr.mm.president,/saithihazaw/mrmmpresident
sebelumpodcast,/irishho/sebelumpodcast
wallstreetbets_sample,/dataranch/wallstreetbets-sample
umc-movies2008-2019,/abilionb/umc-movies2008-2019
2011 Africa constitutional data ,/robertoberwa/2011-africa-constitutional-data
myfirstdataset,/scientistprithvi/myfirstdataset
List_of_the_oldest_people_by_country,/mathurinache/list-of-the-oldest-people-by-country
kaartest,/akd24x7/kaartest
International_rankings_of_Iran,/mathurinache/international-rankings-of-iran
bangalore neighborhood locations,/tomasrozo/bangalore-neighborhood-locations
VEHICLE TOWING DATASET,/ruvelpereira/vehicle-towing-dataset
World_Governance_Index,/mathurinache/world-governance-index
List_of_countries_by_level_of_military_equipment,/mathurinache/list-of-countries-by-level-of-military-equipment
Linear Regresyon ,/vvooiidd/linear-regresyon
"(Coronavirus ,Vaccine ,Travel )",/qusaybtoush/coronavirus-vaccine-travel
5 Day Data Challenge: Day 1,/mauromanclossi/5%20day%20data%20challenge:%20day%201
List_of_countries_by_government_budget,/mathurinache/list-of-countries-by-government-budget
NBA all-time scoring leaders - total number of po,/mathurinache/nbaalltimescoringleaderstotalnumberofpointsscored
sample_orig_mini_2,/anuragtr/sample-orig-mini-2
Environmental_Performance_Index,/mathurinache/environmental-performance-index
Buddhism_by_country,/mathurinache/buddhism-by-country
ㅁㅇㄹㄴㅇㄹㅀ,/onysuu/%E3%84%B4%E3%85%81%E3%84%B9%E3%84%B4%E3%85%87%E3%84%B9%E3%85%87%E3%84%B4%E3%85%81
20190128_tmp,/hidetomo/20190128-tmp
Roller_hockey_rankings,/mathurinache/roller-hockey-rankings
Darts_world_rankings,/mathurinache/darts-world-rankings
Vs_Each Otherr,/jayeshshaw/vs-each-otherr
"Average Commercial Loan Size, Small Domestic Banks","/federalreserve/average-commercial-loan-size,-small-domestic-banks"
International_rankings_of_Paraguay,/mathurinache/international-rankings-of-paraguay
International_rankings_of_Pakistan,/mathurinache/international-rankings-of-pakistan
rgb 2 data,/gauravk5/rgb-2-data
heits_weits,/madhavms1/heits-weits
SAT_GPA_LR,/akjha1238/sat-gpa-lr
NDTanlol,/qunpham/ndtanlol
Timeseries,/piyushgupta1712/timeseries
luluful1232312312,/luluful2/luluful1232312312
Number of illiterate youth in Tunisia,/syrinearouri/number-of-illiterate-youth-in-tunisia
Haberman.csv,/rishab29/haberman
Iris dataset,/athithyabj/iris-dataset
density of locations per country,/mklajnerok/density-of-locations-per-country
Titanic competition submission,/jojo3000/titanic-competition-submission
chicago metro nodes and edge list,/caiying100126/chicago-metro-nodes-and-edge-list
Output_model titanic test,/ddmetri/outputs-model-titanic
Mariana Trench Bathymetric,/jhonfraul/mariana-trench-bathymetric
Education,/danishazad/education
machine learn,/somdayong/machine-learn
LRData2,/vaishnavigangadhar/lrdata2
prod_data,/nikhilkasturi/prod-data
in_district_state_list,/shankarprasad/in-district-state-list
Fish datasets,/nikhilatluri/fish-datasets
AtividadeSexta,/thiagofeltrin/atividadesexta
characteristics of patients with 2019-nCoV,/ravikanth/characteristics-of-patients-with-2019ncov
Nordic_combined_at_the_Winter_Olympics,/mathurinache/nordic-combined-at-the-winter-olympics
List_of_countries_by_sex_ratio,/mathurinache/list-of-countries-by-sex-ratio
Corporal_punishment,/mathurinache/corporal-punishment
desafio_ia_2020-pln_chatbots,/hericagomes/desafio-ia-2020pln-chatbots
titanic,/hanzallamuzaffar/titanic
Movie_Type,/rahulshivam/movie-type
Heart Attack Data,/boss0ayush/heart-attack-data
tolearnb_c,/timotheos1/tolearnb-c
Wine_Dataset,/sannuthaholla/wine-dataset
Seattle City Council Calendar,/city-of-seattle/seattle-city-council-calendar
lockdown_dates_upd,/thilakg/lockdown-dates-upd
World_Economic_Forum,/mathurinache/world-economic-forum
Modern_pentathlon_at_the_Summer_Olympics,/mathurinache/modern-pentathlon-at-the-summer-olympics
List_of_current_boxing_rankings,/mathurinache/list-of-current-boxing-rankings
List_of_countries_by_telephone_exports,/mathurinache/list-of-countries-by-telephone-exports
List_of_countries_by_age_structure,/mathurinache/list-of-countries-by-age-structure
192-192,/wenzhiliang/192192
scan_features,/magf46/scan-features
STATE WISE GOVT HOSPITALS IN INDIA,/sambitsahani/state-wise-govt-hospitals-in-india
Formations,/musaabyazan/formations
Attendance data ,/yogeshsharadpatil/attendance-data
Iris_dataset,/btejas/iris-dataset
amiga_yuvan_musics,/shruthilakshmi13/amiga-yuvan-musics
USPersonalExpenditure,/alukosayoenoch/uspersonalexpenditure
Ys_Genel,/yamurgldou/ys-genel
COVID19 Singapore 22 Apr,/seconda/covid19-singapore-22-apr
sal_data,/ishikajain27/sal-data
Mall Customers,/betomedinamx/mall-customers
Primes number in every 6 numbers up to 1002,/mathnights/primes-number-in-every-6-integers-up-to-1002
List_of_countries_by_antidepressant_consumption,/mathurinache/list-of-countries-by-antidepressant-consumption
Movie_Test_With_Dummies,/derrington/movie-test-with-dummies
Electronic_IT_Exports,/ashleshaprix/electronic-it-exports
World_Sprint_Speed_Skating_Championships_for_Women,/mathurinache/world-sprint-speed-skating-championships-for-women
UCI_BMX_World_Championships,/mathurinache/uci-bmx-world-championships
2020 All Star Rookie Seasons + MJ and other greats,/joemelmcnair/2020-all-star-rookie-seasons-mj-and-other-greats
simple_regression,/kesavapedda118/simple-regression
List_of_African_countries_by_GDP_-nominal-,/mathurinache/list-of-african-countries-by-gdp--nominal-
Legal_status_of_ibogaine_by_country,/mathurinache/legal-status-of-ibogaine-by-country
Athletics_at_the_Summer_Olympics,/mathurinache/athletics-at-the-summer-olympics
List_of_Israeli_films_before_1960,/mathurinache/list-of-israeli-films-before-1960
Result,/dorislai98/result
Divvy Chicago,/lizettefigueredo/divvy-chicago
techno,/sravankumar77/techno
chicago-community-areas,/mcnutt/chicagocommunityareas
Import by sector in Tunisia ,/nadakremi/import-by-sector-in-tunisia
train_klein,/szr250/train-klein
sportslist,/carottie/sportslist
createdbyvrptester,/vrpvictim2/createdbyvrptester
indian,/saurabh00007/indian
eurusd,/mrjazz/eurusd
state1,/xhb1996/state1
dataset000213,/timotheos1/dataset000213
hiring,/siva000/hiring
Jaipur Restaurants,/amitjajoo/jaipur-restaurants
List of world bank development indicators.,/mdtycho/list-of-world-bank-development-indicators
WDI-Bes Yas Alti Olum Oranlari,/fatmayildirim/worldbesyasaltiolum
Toxicity of Nitrofen in Aquatic Systems ,/ukveteran/toxicity-of-nitrofen-in-aquatic-systems
diabetic_data_features_description,/kirshoff/diabetic-data-features-description
studentt,/aadrizasensharma/studentt
iris_data,/rajesh1505/iris-data
Delinquencies on All Loans and Leases,/federalreserve/delinquencies-on-all-loans-and-leases
List_of_countries_by_salt_production,/mathurinache/list-of-countries-by-salt-production
WineDataset,/bashit/winedataset
Venezuela / U.S. Foreign Exchange Rate,/federalreserve/venezuela--u.s.-foreign-exchange-rate
Life Insurance In Force in the State of New York,/new-york-state/life-insurance-in-force-in-the-state-of-new-york
www.kaggle.com/omeesha/,/omeesha/wwwkagglecomomeesha
World_Competitiveness_Yearbook,/mathurinache/world-competitiveness-yearbook
List_of_South_Korean_regions_by_GDP,/mathurinache/list-of-south-korean-regions-by-gdp
Legality_of_bestiality_by_country_or_territory,/mathurinache/legality-of-bestiality-by-country-or-territory
List_of_countries_by_greenhouse_gas_emissions,/mathurinache/list-of-countries-by-greenhouse-gas-emissions
Hofestede dimensions,/danielhain/hofestede-dimensions
List_of_countries_by_urban_population,/mathurinache/list-of-countries-by-urban-population
IBSF_World_Championships_-bobsleigh_and_skeleton-,/mathurinache/ibsf-world-championships--bobsleigh-and-skeleton-
Institute analysis Dataset ,/shahin901/institute-analysis-dataset
placement_data_full_class,/ramesharam/placement-data-full-class
Weighted-Average Effective Loan Rate: Commercial,/federalreserve/weighted-average-effective-loan-rate-commercial
Long-term food commodity prices since 1850 - 2015,/mathurinache/longtermfoodcommoditypricessince18502015
envPCA,/sunshinedecaires/envpca
women and children first,/yifanqiao/women-and-children-first
glmm1.1,/jpcorrea4/glmm11
San Jose Labor Force by Age 2014,/sanjosedata/san-jose-labor-force-by-age-2014
demo_data_auc.csv,/haruyuki/demo-data-auccsv
Energydemand,/omshri29/energydemand
bank_dataset,/mayuri15/bank-dataset
2018 NCAA Men's Tourney Locations,/joergdietrich/2018ncaatourneycities.csv
takee2,/gosaingourav17/takee2
Students,/farhansolares/students
Study Scoring,/cbusch/study-scoring
CheckMismatch.testDTF,/ngocdangthibich/checkmismatchtestdtf
Handheld Vesad Analysis Dataset,/joesephsmith/handheld-vesad-analysis-dataset
heart_test_1,/khush1801/heart-test-1
Collinearity,/huhao05133/collinearity
Composite_Index_of_National_Capability,/mathurinache/composite-index-of-national-capability
Neurotransmission in Guinea Pig Brains ,/ukveteran/neurotransmission-in-guinea-pig-brains
Olympic Medals Test,/ericgitonga/olympic-medals-test
ScrapingNorthKoreannews,/kanishkkaran/scrapingnorthkoreannews
Dataset,/naveenoburi/dataset
Fixed_Online_appointment_with_Consult_doct,/sarfarazmohd/fixed-online-appointment-with-consult-doct
"Drug datasets collected from Dhaka,Bangladesh.",/mohammadabutareqrony/drug-datasets-collected-from-dhakabangladesh
Players-updated,/samisbat/playersupdated
Global_Corruption_Barometer,/mathurinache/global-corruption-barometer
Air Pollution Death,/mathurinache/airpollutiondeath
Take home exam 1 201736034 dataset,/rakib2806/take-home-exam-1-201736034-dataset
IIM Rohtak,/shubhamzapate/iim-rohtak
