dataset name,url
List_of_countries_by_GDP_-nominal-_per_capita,/mathurinache/list-of-countries-by-gdp--nominal--per-capita
Covid-19 India,/ashank19/covid19-india
Covid 19 Bangladesh Situation until 18-May ,/siamrafsunjani/covid-19-bangladesh-situation-until-18may
module,/niffyadeniji/module
CasesinIndia-COVID19,/marajepr/casesinindiacovid19
Fake Mangoes,/prakash218/fake-mangoes
New Car Avg Finance Rate at Auto Finance Companies,/federalreserve/new-car-avg-finance-rate-at-auto-finance-companies
Keyword-Extraction,/vasug20/keyword-extraction
Avg Maturity of New Car Loans at Finance Companies,/federalreserve/avg-maturity-of-new-car-loans-at-finance-companies
Heart Disease Data Set,/tabishamin/heart-disease-data-set
Titanic Case Study,/aishadroit/titanic-case-study
Key_click_time,/maniceet/key-click-time
Salesshopping,/thangnghv/salesshopping
Mortgage Debt Service Payments (Percent),/federalreserve/mortgage-debt-service-payments-percent
Weather data,/prachi12345/weather-data
Consumer Debt Service Payments (Percent),/federalreserve/consumer-debt-service-payments-percent
payment-cond,/borisaav/paymentcond
keywordtrend,/hendrikkurniawan/keywordtrend
covid_fl_april,/riobarr/covid-fl-april
state_coord,/rishih/state-coord
Warm Up Dataset,/harunmertstn/warm-up-dataset
Flight stock and news dataset,/preekatz/flight-stock-and-news-dataset
Student_log_data,/pronoykanu/student-log-data
Google,/khoongweihao/google
WorldPopulationInfo,/petersorensen360/worldpopulationinfo
Indian Premier League 2018 Data Set,/raghavshukla/indian-premier-league-2018-data-set
Priorknowledge,/muhammadsaidhasibuan/priorknowledge
HeadBrain_LR,/ojaswininimbalkar/headbrain-lr
global wheat detection test,/kondwani/global-wheat-detection-test
iris data,/rohanbarghare/iris-data
iris data 1,/rohanbarghare/iris-data-1
fifadata,/chenhao2334/fifadata
Brain pH Measurements ,/ukveteran/brain-ph-measurements
Case of City in Turkey,/reosta/case-of-city-in-turkey
Titanic,/erkekasenova/titanic
Geomorphology of the Mariana Trench,/polinalemenkova/geomorphology-of-the-mariana-trench
dataset for stackoverflow question,/forceyash/dataset-for-stackoverflow-question
Titanic Tutorial,/aakibinesar/titanic-tutorial
datafiniti,/ameeraarif/datafiniti
ColDefaults,/depmountaineer/coldefaults
Statki Zamorza Uber,/dawidbieniek/statki-zamorza-uber
Simple datasets for Data Science learners,/mirakk/simple-datasets-for-data-science-learners
Fail_melt,/boboey/gaaaaaaaaaaaaaaa
Number_of_Positive_Negative_Cases_Per_Day,/kg2411/number-of-positive-negative-cases-per-day
COVID-19 Cases by Race,/yashisanghvi/covid19-cases-by-race
City rating by quality of life,/alexanderavduevsky/city-rating-by-quality-of-life
Perfect Score House Prices,/efradgamer/perfect-score-house-prices
estestvenniyivanovo,/nanopasha/estestvenniyivanovo
Symptomatics,/danteetoo/symptomatics
admission_prediction,/rohitsingh24/admission-prediction
Express Entry Data,/dcampeao/express-entry-data
Missouri Job Centers,/sadikyetkin/missouri-job-centers
total_loans_df.csv,/hananawwad/total-loans-dfcsv
loan_apps,/hananawwad/loan-apps
Heart Disease,/davorbudimir/heart-disease
Turkey Voter Data,/yemregundogmus/turkey-voter-data
Salary_Data,/jacekbruzdzinski/salary-data
vent_russia,/luizamassari/vent-russia
NCM Principal Commodities,/murilofaixgonalves/ncm-principal-commodities
CSV,/phorekka/dummies
estpiv2,/nanopasha/estpiv2
building_prices_predictions,/vdubey1974/building-prices-predictions
Chana Prices,/mittajithendra/chana-prices
dubai_neighborhood2.csv,/haithamelshenawy/dubai-neighborhood2csv
US States Covid-19 test data,/sripotu/us-states-covid19-test-data
Exploring Weather Trends,/randyhoang/exploring-weather-trends
irisdataset,/satyamgoswami/irisdataset
property data1,/nikmohdhasmizie/property-data1
Trends data from DOU,/kpkostya/trends-data-from-dou
Mariage-divorce,/nagatimanel/mariagedivorce
Judo_at_the_Summer_Olympics,/mathurinache/judo-at-the-summer-olympics
Espérance de vie à la naissance des femmes,/jannadimakrem/esprance-de-vie-la-naissance-des-femmes
iris_nolabels,/nikniko101v/iris-nolabels
media_sequence,/gopidurgaprasad/media-sequence
Pokemon,/jaderlima/pokemon
Evelynn,/stabley/evelynn
Vaso Constriction Skin Data Set ,/ukveteran/vaso-constriction-skin-data-set
myfirstdataset,/myuni1001/myfirstdataset
testData,/minhnguyen332/testdata
Formula1_2019,/markmilner/formula1-2019
Updated COVID-19 Demographics,/yashisanghvi/updated-covid19-demographics
samplecsvfile,/helvinobanil/samplecsvfile
Africa Beef Production,/spotbox/africa-beef-production
outdoorclassification,/rheasajonia/outdoorclassification
Cricket Score Card of Teams in 5 Innings,/maheshsaini/cricket-score-card-of-teams-in-5-innings
iris.csv,/chanfa/iriscsv
RePaUfra_v1,/adrianoavelar/repaufra-v1
myiris,/girinath07/myiris
salary_dataset,/prashikdewtale/salary-dataset
State Population,/madeleineferguson/state-population
Covid19_Data_Turkey,/ridvanucdag/covid19-data-turkey
COVID-19 Morocco,/abdelhaks/covid19-morocco
GDPData1,/andrewshenyh/gdpdata1
Mall Customers,/harshsharma27/mall-customers
mapa log lat n1n1,/fabiovaz/mapa-log-lat-n1n1
map log lat h1n1,/fabiovaz/map-log-lat-h1n1
map-lat-log-h1n1,/fabiovaz/maplatlogh1n1
GPU Programming - Matrix Multiplication Results,/mrasyidg/gpu-programming-matrix-multiplication-results
blacklist_chestxray_images,/monsterspy/blacklist-chestxray-images
covid19Spain,/andrsdellamo/covid19spain
50 Startups,/divyam811/50-startups
Dummy data,/tamyongwei/dummy-data
sreeja data,/sreeja450/sreeja-data
Elements in River Water Samples ,/ukveteran/elements-in-river-water-samples
effet of anti anexity drug,/sr123sud12345/effet-of-anti-anexity-drug
result,/archiesangole/result
revenue vs no_of_employees(can be used for SLR),/vishnutrvishnutr/revenue-vs-no-of-employeescan-be-used-for-slr
Cost Function for Electricity Producers ,/ukveteran/cost-function-for-electricity-producers
Lifeboats on the Titanic ,/ukveteran/lifeboats-on-the-titanic
height,/karunyahaloi/height
databarakoa,/mikemollel/databarakoa
Experiment on Word Memory ,/ukveteran/experiment-on-word-memory
iris.data,/naveenmldl/irisdata
covid190,/abhishek17569/covid190
covid19,/abhishek17569/covid19
dailycount,/abhishek17569/dailycount
dailycount1,/abhishek17569/dailycount1
cell_data,/xieguoliang2333/cell-data
Sample Results,/abdulahadsaeed/sample-results
outputing,/muhamadfauziridwan/outputing
Sample CSV,/helvinobanil/sample-csv
testes,/marcelofarinha/testes
COVID-19 Cases,/akshadagaonkar/covid19-cases
zz200619,/luolihao/zz200619
Practica_webcrawler,/carlosalbertousaqun/practica-webcrawler
mapa log lat sars,/fabiovaz/mapa-log-lat-sars
AAPLINC,/khoongweihao/aaplinc
Cars dataset,/vinod00725/cars-dataset
2015 US County-Level Population Estimates,/stevepalley/us-county-population
 day-14 training data,/abhilashreddys/day14-training-data
COVID-19 Data,/siddheshmahajan/covid19-data
Heart Disease,/rashigupta29/heart-disease
age-category-classification,/praveenbhandari/agecategoryclassification
Cr7 international season wise,/jayeshshaw/cr7-international-season-wise
Car Mileage,/zufelt/car-mileage
List_of_countries_by_labour_force,/mathurinache/list-of-countries-by-labour-force
Heights And Weights (Linear Regression) Python,/nishthabhushan/heights-and-weights-linear-regression-python
Movies,/karanmehra/movies
ground_water_quality_bihar-2013,/kgauravhero/ground-water-quality-bihar2013
Pakistan Exchange Rates (1970 - 2021),/thedataperson/pakistan-exchange-rates-1970-2021
montkiara,/nikmohdhasmizie/montkiara
elecciones1983,/mercedeslucero/elecciones1983
Legal_working_age,/mathurinache/legal-working-age
Football_at_the_Summer_Olympics,/mathurinache/football-at-the-summer-olympics
Fencing_at_the_Summer_Olympics,/mathurinache/fencing-at-the-summer-olympics
US General Election,/sarakhan1998/usgetr
Shooting_at_the_Summer_Paralympics,/mathurinache/shooting-at-the-summer-paralympics
List_of_Oceanian_countries_by_GDP_growth,/mathurinache/list-of-oceanian-countries-by-gdp-growth
List_of_countries_by_silicon_production,/mathurinache/list-of-countries-by-silicon-production
health-provider-absence-rate,/valchovalev/healthproviderabsencerate
Social Network Ads,/hemamounika/social-network-ads
Abfallwerte,/fabiobr99/abfallwerte
Historical Stock Price for New Germany Fund,/meetshukla28/historical-stock-price-for-new-germany-fund
영등포구 코로나 발생 현황,/limjungwon/coivd
Position Salaries,/sevdanurgenc/position-salaries
mtcars,/aishwaryachowdary/mtcars
Financial data Stock Price,/tanmoyie/financial-data-stock-price
Grading of the students (IPE101) cleaned,/tanmoyie/grading-of-the-students-ipe101-cleaned
Heart dataset,/tanmoyie/heart-dataset
Production d'électricité en Tunisie ,/ahmed0505/production-dlectricit-en-tunisie
mapa log lat covid,/fabiovaz/mapa-log-lat-covid
speechpaths,/anuchurisravanthi/speechpaths
Salary Data,/nailahjahantonny/salary-data
SF Departmental Review of FSR Datasets - Status,/san-francisco/sf-departmental-review-of-fsr-datasets-status
Marking of the students in the exam (IPE101) raw,/musfiq12/marking-of-the-students-in-the-exam-ipe101-raw
Barclays Premier League Games Won 2010-16,/timschutzyang/bplsimulation1
ESPNpunts2016-2017,/hamelg/espnpunts20162017
enpevar13,/widedhamza/enpevar13
US General Election,/sarakhan1998/usgetr
영등포구 코로나 발생 현황,/limjungwon/coivd
Iris_One-hot-Encoded data,/rajczar/iris_one-hot-encoded.csv
datasets,/navyateja/datasets1
"Database of ""Dates"" production in Tunisia",/ahmedze/database-of-date-production-in-tunisia
Results of Nation Address 2018,/worldboss1/results-of-nation-address-2018
slab_data,/kpkatja/slab-data
Titanic_Predidction_RandomTree,/bahoury/titanic-predidction-randomtree
California Area Use2,/zhizhuo/california-area-use2
Whales Attack ,/johniewesh/whales-attack
India Labor force participation ,/pritish111/india-labor-force-participation
data_new,/atashnezhad/data-new
Exercise,/guptaprins/exercise
mydataset,/anuchurisravanthi/mydataset
trilhafinal,/mpicoli/trilhafinal
covidalabama,/konstantinosalvertos/covidalabama
covidallabama,/konstantinosalvertos/covidallabama
covidalabamaa,/konstantinosalvertos/covidalabamaa
Customer Segmentation ,/sourabhkulkarni2424/customer-segmentation
bsrm ex,/amlan086/bsrm-ex
AirPassengers,/cairo43227/airpassengers
Turkish Super League 2018 - 2019 season first half,/mertopkaya/super-lig
LADWP Power Poles Replaced,/cityofLA/ladwp-power-poles-replaced
Short WiFi RSS Dataset,/modgame1122/short-wifi-rss-dataset
paths-data,/sumanth4548/pathsdata
black_list,/ajulian/black-list
NCAA D1 finalists ever,/anzhemeng/ncaa-d1-finalists-ever
Ownership By Area EFF and ANC MP's,/mdtycho/ownership-by-area-eff-and-anc-mps
hw1_data,/triapkina/hw1-data
Students.data,/formulagrinder/studentsdata
Turkey COVID 19 Complete Dataset,/yagizcandegirmenci/turkey-covid-19-complete-dataset
COVID-19 AGE Description,/anshulkataria/covid19-age-description
datapaths,/anuchurisravanthi/datapaths
BWF_World_Championships,/mathurinache/bwf-world-championships
example,/kaiacct/example
dataset index price list,/gagas15/dataset-index-price-list
train_csv,/bluejangbaljang/train-csv
heart.csv,/xu0630/heartcsv
Keshav goel,/keshavgoel1332/keshav-goel
Social Network Ads,/isiddharthsingh/social-network-ads
International_rankings_of_Greece,/mathurinache/international-rankings-of-greece
project1,/christiannezakour/project1
iris_dataset,/hlokomelangrakojoana/iris-dataset
US Regions,/sosi214/us-regions
dTDATA,/right2021/dtdata
Dummy Submission for UFC Contest #15,/mdabbert/dummy-submission-for-ufc-contest-15
DV applicant entrants country 2016,/mohammedomer22/dvapplicantentrantscountry-visaissuances2016
production by product,/elarebhi/production-by-product
humpback-leaks,/lucaskg/humpbackleaks
Bigdata,/heyanlin/bigdata
2018 NCAA Men's Supplement,/joergdietrich/2018-ncaa-mens-supplement
Pokemon,/danandio/pokemon
testing,/hitesh19/testing
train_cross_sell,/himanshukoli/train-cross-sell
conjuntoreal,/felipesuj/conjuntoreal
Life Expectancy,/nadiamokhireva/life-expectancy
modeldbscan,/ramirobmar/modeldbscan
"USA, UK and Japan forex rates and CPI",/chernenkoruslan/usa-uk-and-japan-forex-rates-and-cpi
uci dataset heart diseas record,/neeleshtiwari022/uci-dataset-heart-diseas-record
Module 5,/dwfraser/module-5
datademo,/shnmukha9909/datademo
List_of_countries_by_copper_production,/mathurinache/list-of-countries-by-copper-production
Oakland Land & Water Areas by ZIP Code,/cityofoakland/oakland-land-water-areas-by-zip-code
Climate_Change_Performance_Index,/mathurinache/climate-change-performance-index
fivethirtyeight-comic-datasetH,/hakeemnoe/fivethirtyeightcomicdataseth
International_rankings_of_Syria,/mathurinache/international-rankings-of-syria
hrs_srs,/gokulgowtham/hrs-srs
Legal_status_of_methamphetamine,/mathurinache/legal-status-of-methamphetamine
uberdata,/guptamansi/uberdata
vinhotrain,/nirciojunior/vinhotrain
Russian OFZ g-curve,/whispered/russian-ofz-gcurve
BWF_World_Championships,/mathurinache/bwf-world-championships
train_csv,/bluejangbaljang/train-csv
Metro Manila AADT and Lane-Kilometres (2009-2017),/manifoldpreacher/metro-manila-aadt-and-lanekilometres-20092017
testdata,/mustafatozlu/testdata
International_rankings_of_India,/mathurinache/international-rankings-of-india
state_level_latest,/rohitgupta2120/state-level-latest
Oriental_Orthodoxy_by_country,/mathurinache/oriental-orthodoxy-by-country
ayumukurihara,/ayumukurihara/ayumukurihara
suwasn,/suwasinsangcharoen/suwasn
fantuan_1015_ca18_dispatch,/leewind/fantuan-1015-ca18-dispatch
res_data,/null404/res-data
Cobar Ore,/ukveteran/cobar-ore
IrisData,/faizaanwani/irisdata
cowsnumbers,/canzca/cowsnumbers
Bravos Top Chef 2020 All Stars Past Results,/kimberlykallen/bravos-top-chef-2020-all-stars-past-results
Coronavirus_COVID_24022020,/parasbajaj/coronavirus-covid-24022020
Delay in AIDS Reporting in England and Wales ,/ukveteran/delay-in-aids-reporting-in-england-and-wales
CD4 Counts for HIV-Positive Patients ,/ukveteran/cd4-counts-for-hivpositive-patients
Email spam detection,/kripakrishnan123/email-spam-detection
International_rankings_of_Costa_Rica,/mathurinache/international-rankings-of-costa-rica
Monthly Jobs Total,/sanjosedata/monthly-jobs-total
Grand_Prix_motorcycle_racing,/mathurinache/grand-prix-motorcycle-racing
Welfare Error Rates,/brandtcowan/govtassistpayerrors
Titanic Movie Characters,/derrington/titanic-movie-characters
LA Spreading Grounds Centralized Monthly Capture,/cityofLA/la-spreading-grounds-centralized-monthly-capture
Battle-related deaths in state-based conflicts si,/mathurinache/battlerelateddeathsinstatebasedconflictssince1946
List_of_countries_by_iron_ore_production,/mathurinache/list-of-countries-by-iron-ore-production
PDC_Order_of_Merit,/mathurinache/pdc-order-of-merit
List_of_regions_of_the_United_Kingdom_by_GRP,/mathurinache/list-of-regions-of-the-united-kingdom-by-grp
International_trade,/mathurinache/international-trade
ReportVehiclesInUseEurope2021,/valchovalev/reportvehiclesinuseeurope2021
namedataset,/ivy007/namedataset
San Jose Foreign-Born Residents by Place of Birth,/sanjosedata/san-jose-foreignborn-residents-by-place-of-birth
San Jose Jobs By Sector,/sanjosedata/san-jose-jobs-by-sector
Quarterly Average Apartment Rent,/sanjosedata/quarterly-average-apartment-rent
Iris Dataset,/summitamola/iris-dataset
myDataSet,/wenchenkof2001/mydataset
Election Pen,/aman1py/election-pen
Take home exam 1 roll- 201736034,/rakib2806/take-home-exam-1-roll-201736034
imagedata1,/debraj1/imagedata1
ml100k-exp2,/andbrain/ml100kexp2
cantonesPorProvinciaEcuador,/daniel0ar/cantonesporprovinciaecuador
SF Filers With Unpaid Late Filing Fees,/san-francisco/sf-filers-with-unpaid-late-filing-fees
cobacoba1,/ainunhilaliyyah/cobacoba1
World_Modern_Pentathlon_Championships,/mathurinache/world-modern-pentathlon-championships
pt23dataset,/realvafaei/pt23dataset
test output,/kendrickrex/test-output
sample_orig_mini,/anuragtr/sample-orig-mini
output,/ovsrohtih/output
oecd-pisa-test-scores-for-selected-countries,/valchovalev/oecdpisatestscoresforselectedcountries
student ,/omkarnarayanbhal/student
test_set,/joaomatos/test-set
Exchange rate,/suchi96/exchange-rate
Titanic,/avinashanand/dataset2
Oakland Equal Access Accommodations,/cityofoakland/oakland-equal-access-accommodations
International_rankings_of_Guatemala,/mathurinache/international-rankings-of-guatemala
Games Played on YouTube,/mathurinache/gamesplayedonyoutube
sample_pred_mini_2,/anuragtr/sample-pred-mini-2
UNESCO International Days,/diannathor/unesco-international-days
salamsalamsalam,/jafarib/salamsalamsalam
TitanicEjemplo,/joelcasas/titanicejemplo
Welfare Error Rates,/brandtcowan/govtassistpayerrors
coronavirus dataset,/prateekpr/coronavirus-dataset
Est. Population US States & Puerto Rico 2010-2017 ,/sheetskg/est-population-us-states-puerto-rico-20102017
Retail Food,/ukveteran/retail-food
Places,/ukveteran/places
Corona Confirmed Cases - 15 Feb- Al Jajeera,/hopefulbird/corona-confirmed-cases-15-feb-al-jajeera
6-Month Treasury Bill Minus Federal Funds Rate,/stlouisfed/6-month-treasury-bill-minus-federal-funds-rate
Diamond Colors,/ukveteran/diamond-colors
Credit Card Transaction,/williamantony3/credit-card-transaction
India Foreign Exchange Reserves 1990 to 2021,/kamprasin/india-foreign-exchange-reserves-1990-to-2021
Oakland Fire Station Locations,/cityofoakland/oakland-fire-station-locations
Bachelor's Degree or Higher Time Series Data,/census/bachelor's-degree-or-higher-time-series-data
